mmsi,total_records,first_seen,last_seen,duration_days,avg_latitude,avg_longitude,avg_speed_knots,min_speed_knots,max_speed_knots,avg_course
257586000,13956,2024-08-06 11:01:07.711000+00:00,2025-03-21 22:44:14.530000+00:00,227.49,61.0489,5.1661,6.31,0.0,14.6,177.1
257130000,13083,2024-08-06 19:42:08.943000+00:00,2025-03-30 12:17:47.515000+00:00,235.69,60.7389,5.1385,14.2,7.5,16.8,221.5
257987000,13060,2024-09-14 20:44:34.726000+00:00,2025-03-10 23:49:33.945000+00:00,177.13,60.9735,5.2895,5.13,0.0,17.1,168.7
257002270,13042,2024-12-11 03:35:16.770000+00:00,2025-03-18 07:27:11.625000+00:00,97.16,60.4118,5.3854,3.2,0.0,9.9,197.4
257379400,12889,2024-08-23 12:11:23.882000+00:00,2025-03-25 12:18:31.649000+00:00,214.0,61.1116,5.6713,21.01,0.3,26.8,204.4
258221000,12837,2024-11-11 18:53:12.878000+00:00,2025-03-28 17:39:48.486000+00:00,136.95,60.6734,5.4524,9.46,4.8,12.8,180.8
259016200,12753,2024-08-26 19:13:45.709000+00:00,2025-03-05 16:48:08.118000+00:00,190.9,60.7293,5.4125,6.29,0.0,11.9,189.3
257343000,12647,2024-08-22 12:30:19.588000+00:00,2025-03-16 20:14:39.765000+00:00,206.32,61.0748,5.3061,1.73,0.0,12.1,192.5
259506000,12609,2024-08-11 13:38:43.256000+00:00,2025-03-30 18:37:24.746000+00:00,231.21,60.9254,5.1291,8.54,0.0,11.2,202.7
257175000,12495,2025-02-25 14:00:57.540000+00:00,2025-03-31 05:45:00.636000+00:00,33.66,60.1223,5.4445,30.1,23.4,32.5,209.2
258018390,12472,2024-08-13 19:49:51.037000+00:00,2025-03-01 22:15:36.528000+00:00,200.1,61.0698,5.2654,5.7,0.0,10.2,199.0
258450000,12311,2024-08-12 17:27:12.648000+00:00,2025-03-29 00:10:05.651000+00:00,228.28,61.0657,5.1856,2.67,0.0,10.3,178.9
259042000,12254,2024-09-09 17:21:27.595000+00:00,2025-03-30 22:53:53.631000+00:00,202.23,60.1908,5.4592,12.1,0.0,27.6,179.7
257506700,12035,2024-08-17 05:14:50.860000+00:00,2025-03-31 06:01:28.086000+00:00,226.03,60.5396,5.1309,13.26,0.0,28.8,198.5
257985000,11898,2024-11-23 20:52:21.629000+00:00,2025-03-30 11:09:57.407000+00:00,126.6,61.1148,5.1375,1.88,0.0,13.6,168.8
258656000,11765,2024-10-11 23:54:21.542000+00:00,2025-03-27 11:57:01.631000+00:00,166.5,60.8907,5.3463,9.76,0.2,12.5,193.6
219347000,11764,2025-02-26 10:04:53.157000+00:00,2025-03-30 13:44:25.292000+00:00,32.15,60.0326,5.3479,20.66,18.3,22.6,236.9
219031446,11608,2024-08-21 04:59:06.521000+00:00,2025-03-30 13:07:55.368000+00:00,221.34,60.8473,5.1096,9.48,5.7,11.7,214.1
257107510,11454,2024-09-16 06:41:56.272000+00:00,2025-03-25 12:59:40.299000+00:00,190.26,60.6152,5.3233,8.32,0.0,22.2,173.0
219348000,11291,2025-02-25 13:59:55.469000+00:00,2025-03-29 15:03:10.357000+00:00,32.04,60.0335,5.3474,21.09,18.8,23.8,233.3
563185400,11288,2025-02-25 16:07:41.292000+00:00,2025-02-27 00:13:00.537000+00:00,1.34,61.0759,5.2922,0.64,0.0,10.6,184.6
258044000,11216,2024-08-14 20:47:21.199000+00:00,2025-03-31 05:11:02.887000+00:00,228.35,61.1273,5.0413,7.35,0.0,12.3,167.0
258062000,11204,2024-08-26 19:40:53.237000+00:00,2025-03-29 12:09:17.656000+00:00,214.69,60.2847,5.2896,8.26,0.0,10.7,221.2
257001580,11006,2025-02-25 12:13:24.660000+00:00,2025-03-31 06:01:34.642000+00:00,33.74,60.0443,5.3041,4.32,0.2,8.9,190.1
257948800,10785,2024-10-13 14:14:58.773000+00:00,2024-10-28 18:05:46.909000+00:00,15.16,61.1231,5.3143,1.31,0.0,15.7,260.6
256149000,10709,2025-01-10 02:14:27.893000+00:00,2025-03-29 03:03:00.846000+00:00,78.03,60.6408,5.4419,11.59,7.4,16.1,189.9
257756000,10685,2024-10-18 05:23:04.684000+00:00,2025-01-24 00:02:51.794000+00:00,97.78,61.1038,5.5649,11.51,9.1,13.0,172.9
259822000,10644,2024-08-13 17:40:34.870000+00:00,2025-03-03 16:05:27.482000+00:00,201.93,61.0689,5.13,4.61,0.0,11.1,150.4
258568000,10542,2024-10-09 15:56:00.183000+00:00,2025-03-29 17:28:29.281000+00:00,171.06,61.0659,5.5072,8.32,0.0,11.3,169.6
259393000,10423,2024-08-18 10:25:15.742000+00:00,2025-02-26 00:02:34.536000+00:00,191.57,61.1161,5.367,9.62,5.7,14.0,180.7
257684000,10393,2024-09-16 11:54:08.592000+00:00,2025-03-29 15:45:42.993000+00:00,194.16,60.7736,5.1299,12.65,5.6,14.8,219.7
257119590,10327,2024-11-11 01:37:37.557000+00:00,2024-11-11 14:20:23.832000+00:00,0.53,61.0593,5.3647,3.98,0.0,9.5,138.7
258326000,10265,2024-08-06 06:11:45.345000+00:00,2025-03-22 02:15:30.404000+00:00,227.84,60.9264,5.081,9.12,5.3,11.8,214.6
257377000,10092,2024-08-13 22:31:52.137000+00:00,2025-03-14 11:43:40.816000+00:00,212.55,60.932,5.2127,8.97,0.0,17.1,204.9
257571000,10070,2024-08-15 00:14:03.822000+00:00,2025-03-26 00:10:24.914000+00:00,223.0,60.8774,5.3828,7.73,0.0,10.9,190.4
247187700,9939,2024-08-13 23:44:15.248000+00:00,2024-10-23 19:17:11.754000+00:00,70.81,61.1034,5.5559,13.38,6.8,19.8,162.8
257398000,9844,2024-09-28 08:05:08.354000+00:00,2025-03-20 22:49:47.367000+00:00,173.61,61.1067,5.5599,11.26,8.4,13.4,184.7
257101490,9577,2024-10-05 02:18:28.932000+00:00,2025-03-28 14:14:06.141000+00:00,174.5,61.103,5.4932,9.94,7.1,15.2,197.5
258517000,9401,2025-03-11 09:42:34.141000+00:00,2025-03-28 10:35:00.172000+00:00,17.04,60.0358,5.3847,6.57,0.0,11.3,169.7
311001044,9392,2024-08-08 01:05:07.106000+00:00,2024-10-14 21:36:08.463000+00:00,67.85,61.1073,5.5551,13.47,8.6,17.6,174.5
304979000,9322,2024-08-14 01:28:32.155000+00:00,2025-03-27 22:14:44.923000+00:00,225.87,60.794,5.1391,15.06,8.6,17.6,222.1
259014000,9296,2025-03-07 19:05:58.853000+00:00,2025-03-11 16:25:46.633000+00:00,3.89,60.7863,5.0988,4.21,0.0,21.5,182.0
257301500,9289,2024-10-27 13:08:46.443000+00:00,2025-02-25 12:25:47.219000+00:00,120.97,61.1332,5.302,4.64,0.0,9.5,178.8
257782000,9230,2024-09-10 22:48:13.844000+00:00,2025-03-22 07:03:17.944000+00:00,192.34,60.7884,5.4107,11.04,9.0,13.0,175.0
247389200,9217,2024-09-16 22:03:46.232000+00:00,2024-10-29 22:04:21.486000+00:00,43.0,61.1095,5.5421,14.16,10.4,16.8,188.1
259005950,9183,2025-02-25 12:14:05.921000+00:00,2025-03-31 06:01:35.803000+00:00,33.74,60.1021,5.394,3.18,0.0,8.6,175.7
258032200,9163,2024-10-14 10:59:20.446000+00:00,2025-03-30 09:38:36.075000+00:00,166.94,61.0125,5.0448,22.48,0.8,34.4,184.3
319033400,9109,2024-08-05 11:40:06.025000+00:00,2024-08-13 04:52:27.633000+00:00,7.72,61.0955,5.4898,8.14,0.0,11.1,166.0
257056010,9052,2024-08-22 11:16:31.303000+00:00,2024-12-07 22:48:44.599000+00:00,107.48,61.1122,5.5159,11.62,7.8,13.7,180.5
257969000,8931,2024-08-20 17:12:51.212000+00:00,2025-03-16 08:14:16.507000+00:00,207.63,61.0206,5.4378,9.61,5.0,14.2,193.2
257007520,8930,2024-10-24 23:10:15.574000+00:00,2025-03-23 09:59:54.906000+00:00,149.45,60.9171,5.4328,6.32,0.0,10.6,180.7
257558000,8922,2024-09-09 17:03:41.625000+00:00,2024-09-14 09:45:54.056000+00:00,4.7,61.1126,5.5636,3.42,0.0,14.0,181.6
257846000,8843,2024-08-06 07:01:33.197000+00:00,2025-03-10 12:16:20.232000+00:00,216.22,61.107,5.188,6.05,0.0,10.7,195.2
257084800,8752,2024-09-01 10:46:57.427000+00:00,2024-09-30 09:45:23.575000+00:00,28.96,61.1035,5.4972,7.11,0.0,10.7,188.7
259475000,8712,2024-08-10 19:17:24.072000+00:00,2024-10-05 17:56:36.304000+00:00,55.94,61.1143,5.0223,8.14,6.1,9.8,211.2
257659000,8658,2025-01-09 02:07:37.224000+00:00,2025-03-24 08:02:35.307000+00:00,74.25,60.4418,5.5229,7.0,0.0,10.9,171.8
257461000,8639,2024-08-23 04:18:16.977000+00:00,2025-03-29 15:46:04.559000+00:00,218.48,60.7372,5.2709,5.12,0.0,15.9,228.5
258033200,8577,2024-10-14 10:38:44.771000+00:00,2025-03-30 09:23:51.466000+00:00,166.95,60.9497,5.0517,21.48,0.1,36.1,177.1
258114000,8559,2024-08-30 16:45:11.699000+00:00,2025-03-27 00:48:14.737000+00:00,208.34,61.0575,5.5549,11.78,9.7,13.6,185.3
259366000,8530,2025-02-06 01:38:28.570000+00:00,2025-03-14 13:59:20.623000+00:00,36.51,60.9885,5.4691,8.83,0.0,13.8,177.5
257039730,8488,2025-02-27 08:51:13.828000+00:00,2025-03-25 14:41:53.388000+00:00,26.24,60.0899,5.4103,4.02,0.0,8.2,193.6
219026522,8320,2024-08-26 22:49:09.629000+00:00,2025-03-20 00:07:51.799000+00:00,205.05,61.1248,5.1881,9.82,3.6,12.4,202.4
259001560,8307,2024-09-27 14:57:35.179000+00:00,2025-03-27 12:36:22.772000+00:00,180.9,60.2412,5.3142,7.01,0.0,10.6,220.3
257152000,8221,2024-08-14 15:24:45.725000+00:00,2025-03-28 23:07:42.220000+00:00,226.32,60.9245,5.0687,9.04,4.3,10.9,208.7
231523000,8216,2024-08-05 22:26:13.416000+00:00,2025-03-21 22:35:23.977000+00:00,228.01,60.8715,5.0996,8.71,6.0,10.9,221.8
258709000,8214,2024-08-16 00:47:28.070000+00:00,2025-03-27 13:14:07.923000+00:00,223.52,60.7464,5.4602,9.99,7.9,12.7,201.5
258824000,8209,2024-09-01 12:11:24.165000+00:00,2025-03-29 03:16:58.425000+00:00,208.63,60.6462,5.3475,8.04,0.0,13.1,204.2
257155400,8177,2024-08-16 05:51:20.706000+00:00,2025-03-26 13:01:04.923000+00:00,222.3,60.794,5.4081,8.09,0.0,14.2,185.9
257053350,8110,2024-09-27 12:07:08.765000+00:00,2025-03-27 02:38:28.700000+00:00,180.61,60.6432,5.3537,6.38,0.0,11.0,194.3
255806190,8100,2024-08-22 03:21:15.704000+00:00,2025-03-30 19:24:49.443000+00:00,220.67,60.8513,5.117,13.76,7.4,16.1,237.4
257073700,8085,2024-08-14 08:11:41.644000+00:00,2025-03-22 14:27:59.705000+00:00,220.26,60.6148,5.274,3.7,0.0,9.1,236.4
258066000,8057,2024-08-04 07:36:27.338000+00:00,2025-02-23 21:47:37.094000+00:00,203.59,61.1027,5.5626,11.69,10.2,12.8,174.3
258334000,7999,2025-02-25 12:17:00.614000+00:00,2025-03-31 05:59:10.677000+00:00,33.74,60.0742,5.2092,0.0,0.0,0.0,23.7
257555800,7864,2025-02-26 06:42:37.008000+00:00,2025-03-02 17:33:50.166000+00:00,4.45,60.0373,5.3402,2.58,0.0,8.7,218.5
257036400,7828,2024-08-14 07:29:27.701000+00:00,2024-12-19 02:47:36.949000+00:00,126.8,61.1029,5.0405,3.92,0.0,11.3,153.2
259017000,7815,2024-11-06 04:00:08.149000+00:00,2025-03-26 06:01:00.494000+00:00,140.08,60.8553,5.4181,10.24,0.0,13.7,184.5
257080050,7737,2024-08-29 03:18:30.880000+00:00,2025-02-06 21:20:54.936000+00:00,161.75,61.133,5.1038,4.97,0.0,10.0,165.7
257614000,7711,2024-08-09 15:23:07.331000+00:00,2025-03-28 03:48:33.847000+00:00,230.52,60.9028,5.0882,8.76,5.5,10.8,224.5
257156700,7668,2025-02-28 07:08:05.332000+00:00,2025-03-30 07:22:15.273000+00:00,30.01,60.0675,5.2884,3.08,0.0,13.4,218.4
257537000,7585,2024-09-10 21:47:46.489000+00:00,2024-12-06 23:17:01.737000+00:00,87.06,61.1062,5.5657,9.95,8.2,11.6,171.3
375219000,7529,2024-08-14 07:54:34.713000+00:00,2025-03-13 21:57:51.192000+00:00,211.59,60.7126,5.1476,8.88,6.0,10.5,223.8
257069500,7501,2025-02-26 11:57:53.137000+00:00,2025-03-28 13:14:19.109000+00:00,30.05,60.0299,5.3344,21.3,0.0,32.4,243.5
314318000,7499,2024-08-18 19:05:22.209000+00:00,2025-03-26 13:13:19.270000+00:00,219.76,60.6847,5.2929,9.37,0.0,12.9,189.2
257082200,7433,2024-10-30 12:55:34.707000+00:00,2024-12-21 13:56:16.890000+00:00,52.04,61.128,5.4503,7.05,0.0,12.8,157.5
259019000,7318,2024-09-12 12:04:15.208000+00:00,2025-03-03 15:33:15.604000+00:00,172.15,60.8115,5.1636,11.75,0.0,21.8,180.3
247312900,7295,2024-08-05 02:04:15.776000+00:00,2024-09-10 23:40:45.405000+00:00,36.9,61.1055,5.5516,13.73,7.1,19.5,180.6
258761000,7180,2024-08-28 07:09:05.614000+00:00,2025-02-28 15:51:45.279000+00:00,184.36,61.0434,5.3797,10.78,6.0,12.5,190.2
259123000,7070,2024-08-23 04:36:11.108000+00:00,2025-03-10 22:24:40.934000+00:00,199.74,60.183,5.2323,3.36,0.0,11.5,169.5
257080180,7066,2024-08-04 12:31:59.409000+00:00,2025-03-16 13:25:54.509000+00:00,224.04,61.0756,5.0181,5.86,0.2,8.6,206.7
311001141,6961,2024-08-24 22:39:15.971000+00:00,2024-10-16 23:10:51.012000+00:00,53.02,61.1036,5.5546,12.57,8.6,15.5,181.7
259869000,6894,2024-08-05 12:33:22.440000+00:00,2025-03-19 13:46:02.157000+00:00,226.05,61.1264,5.033,8.72,0.0,11.0,179.6
257309400,6855,2024-09-24 10:17:47.352000+00:00,2024-09-25 05:30:06.246000+00:00,0.8,61.1138,5.2518,1.42,0.0,9.5,196.3
228016600,6805,2024-10-10 19:18:22.218000+00:00,2025-01-31 19:38:48.730000+00:00,113.01,61.1101,5.4996,7.86,3.9,10.4,174.2
257031860,6617,2024-09-30 10:46:38.097000+00:00,2024-10-17 09:46:07.522000+00:00,16.96,61.0866,5.344,14.69,0.0,19.3,171.5
257130780,6543,2024-08-28 14:01:38.029000+00:00,2024-08-31 07:46:48.538000+00:00,2.74,61.0951,5.4993,4.4,0.0,8.1,168.2
259142000,6501,2024-09-16 10:24:48.642000+00:00,2025-03-25 11:46:07.528000+00:00,190.06,60.7356,5.4365,7.39,0.0,11.9,183.6
257077570,6461,2025-01-01 07:00:49.846000+00:00,2025-01-09 15:29:34.738000+00:00,8.35,61.1215,5.2225,5.88,0.0,12.5,175.8
234635000,6411,2025-02-03 10:27:16.486000+00:00,2025-02-03 18:21:14.252000+00:00,0.33,61.1025,5.5799,15.73,2.2,27.6,139.5
257186000,6337,2024-10-01 08:19:55.159000+00:00,2025-03-24 17:46:03.489000+00:00,174.39,60.6927,5.3666,10.45,8.4,12.5,209.8
244124000,6334,2025-02-25 15:54:48.020000+00:00,2025-02-26 07:10:45.484000+00:00,0.64,61.0807,5.1801,1.0,0.0,9.6,181.7
311001109,6300,2024-08-05 20:54:21.374000+00:00,2025-03-22 18:59:40.827000+00:00,228.92,61.0525,5.531,14.72,8.9,18.5,193.4
257346000,6259,2024-08-06 16:44:38.491000+00:00,2025-03-22 22:21:21.501000+00:00,228.23,61.13,5.0232,10.21,6.4,15.0,225.2
231766000,6248,2024-08-31 18:07:15.615000+00:00,2025-03-30 09:08:52.398000+00:00,210.63,60.7976,5.1229,12.92,7.1,15.1,227.5
255801940,6240,2024-08-10 19:06:54.968000+00:00,2025-03-25 21:20:45.580000+00:00,227.09,60.8441,5.1088,15.22,9.8,17.7,224.1
257789000,6193,2025-01-26 13:04:23.733000+00:00,2025-03-31 03:29:40.144000+00:00,63.6,60.1803,5.3601,9.82,4.6,13.0,187.8
258791000,6175,2025-03-16 17:52:45.540000+00:00,2025-03-30 06:58:13.766000+00:00,13.55,61.1112,5.6296,8.65,0.0,13.4,192.4
257403000,6114,2025-03-11 12:36:17.567000+00:00,2025-03-12 21:49:37.150000+00:00,1.38,60.9913,5.3017,3.11,0.0,16.6,216.0
258829000,5990,2024-08-03 05:22:02.616000+00:00,2025-03-24 18:42:26.275000+00:00,233.56,60.8106,5.1313,9.92,3.5,12.3,215.0
258028100,5968,2025-03-10 21:25:18.649000+00:00,2025-03-18 15:02:10.646000+00:00,7.73,61.1179,5.4208,4.27,0.0,13.4,260.0
245593000,5958,2024-08-06 19:12:27.765000+00:00,2025-03-16 14:04:40.336000+00:00,221.79,60.6851,5.1554,12.9,9.9,14.5,229.9
257008000,5956,2024-10-13 02:27:56.981000+00:00,2024-11-05 11:42:44.875000+00:00,23.39,61.1071,5.2582,6.81,0.0,10.6,207.2
257114970,5896,2024-08-03 22:53:47.604000+00:00,2024-09-16 22:13:52.091000+00:00,43.97,61.093,5.3254,7.15,0.0,10.7,197.5
257087580,5762,2025-02-28 09:23:15.309000+00:00,2025-03-30 22:45:25.288000+00:00,30.56,60.0375,5.3297,9.01,7.1,10.5,229.4
257473000,5754,2024-08-20 10:18:36.370000+00:00,2025-03-23 14:19:58.587000+00:00,215.17,61.0089,5.5093,23.61,0.0,27.5,179.4
319137800,5701,2024-08-07 00:04:07.685000+00:00,2024-08-30 00:25:04.328000+00:00,23.01,61.1135,5.4799,11.97,7.7,15.1,185.2
257884900,5700,2024-08-20 10:16:57.594000+00:00,2024-08-20 20:11:56.272000+00:00,0.41,61.1043,5.5624,22.54,0.0,26.6,177.2
257094150,5672,2024-10-23 11:37:29.810000+00:00,2025-03-14 08:13:27.415000+00:00,141.86,60.1936,5.3068,4.2,0.0,9.4,172.0
257104940,5656,2024-10-26 03:34:21.342000+00:00,2025-03-26 22:45:09.840000+00:00,151.8,60.1926,5.4556,2.47,0.0,8.5,232.9
538070349,5609,2024-08-09 20:56:59.283000+00:00,2024-09-01 22:00:05.519000+00:00,23.04,61.1123,5.5037,10.11,7.7,11.7,177.3
259018000,5551,2025-01-21 17:08:43.960000+00:00,2025-03-06 23:29:26.328000+00:00,44.26,60.8415,5.0755,13.13,0.0,23.8,195.2
255805587,5535,2024-09-27 18:23:38.979000+00:00,2025-03-10 08:16:26.871000+00:00,163.58,60.9689,5.0702,15.17,9.1,17.1,204.9
257791290,5512,2024-10-08 09:19:31.306000+00:00,2025-03-20 13:50:08.916000+00:00,163.19,60.3341,5.2102,3.16,0.0,10.0,259.7
257609500,5505,2024-09-16 10:03:31.644000+00:00,2024-12-16 17:24:32.800000+00:00,91.31,61.0156,5.01,0.92,0.0,8.1,155.1
257526000,5466,2025-02-12 10:30:46.869000+00:00,2025-03-07 03:10:16.445000+00:00,22.69,61.0029,5.5437,15.13,8.2,18.7,180.9
314217000,5428,2025-01-25 19:16:28.244000+00:00,2025-03-25 06:30:58.896000+00:00,58.47,61.1069,5.5005,10.01,8.6,11.5,172.5
258746000,5171,2025-01-16 02:49:31.561000+00:00,2025-03-26 15:23:50.585000+00:00,69.52,60.6873,5.1598,8.76,6.4,10.5,220.4
257725000,5167,2025-03-10 01:50:42.754000+00:00,2025-03-13 10:24:11.135000+00:00,3.36,60.9844,5.3027,2.97,0.0,13.2,270.2
259029000,5145,2024-08-16 09:39:53.051000+00:00,2025-03-25 12:37:47.398000+00:00,221.12,60.909,5.0878,9.38,0.0,11.6,229.5
245464000,5098,2024-08-20 20:29:07.076000+00:00,2024-09-19 18:17:39.362000+00:00,29.91,61.1037,5.5661,14.39,6.8,20.6,160.8
258009780,5073,2024-09-24 13:42:06.122000+00:00,2025-03-30 11:29:06.820000+00:00,186.91,60.8762,5.1851,6.48,0.0,11.6,195.9
258007280,5073,2024-08-25 05:25:25.234000+00:00,2025-03-14 01:40:20.467000+00:00,200.84,61.0265,5.3739,9.83,3.4,13.2,165.4
259101000,5051,2024-08-15 18:18:41.620000+00:00,2025-03-29 00:04:05.746000+00:00,225.24,60.8292,5.1121,10.57,6.3,13.3,217.6
219023116,5045,2024-12-04 18:05:09.113000+00:00,2025-03-22 22:06:19.415000+00:00,108.17,60.8301,5.1155,8.74,0.1,13.5,194.4
246141000,5040,2024-10-17 02:43:50.997000+00:00,2025-03-18 00:55:48.485000+00:00,151.92,60.9054,5.093,13.86,11.3,16.4,222.3
247302900,5027,2024-09-02 01:52:57.956000+00:00,2024-09-12 00:52:07.878000+00:00,9.96,61.1058,5.5711,13.83,6.4,19.9,181.3
244059000,5022,2024-11-10 18:55:48.871000+00:00,2025-03-14 22:41:38.155000+00:00,124.16,61.013,5.5487,10.84,8.9,12.1,183.1
257070650,5006,2025-01-30 04:50:22.357000+00:00,2025-03-27 13:54:43.572000+00:00,56.38,60.621,5.3964,7.97,0.0,11.4,152.6
230995000,4972,2024-10-22 19:38:04.988000+00:00,2025-03-26 08:28:01.684000+00:00,154.53,60.7815,5.1302,14.03,6.8,17.3,240.2
311000840,4940,2024-09-26 02:45:44.489000+00:00,2024-09-26 21:49:41.228000+00:00,0.79,61.1098,5.5458,16.12,13.5,17.5,176.3
257090750,4896,2025-02-17 02:13:24.896000+00:00,2025-02-21 15:22:50.136000+00:00,4.55,61.1165,5.4764,4.92,0.0,11.1,230.3
247353700,4889,2024-08-25 23:10:05.800000+00:00,2024-09-11 19:09:39.661000+00:00,16.83,61.1044,5.5665,16.72,13.8,21.3,163.7
257388400,4864,2024-08-03 14:57:52.731000+00:00,2024-10-04 09:00:46.902000+00:00,61.75,61.0967,5.1294,15.49,0.0,29.1,195.8
257736000,4818,2024-08-07 20:08:05.985000+00:00,2025-03-30 19:47:36.209000+00:00,234.99,60.4442,5.3133,7.84,0.3,13.3,168.6
257574600,4784,2024-08-19 17:06:48.314000+00:00,2025-03-25 13:03:19.692000+00:00,217.83,61.0763,5.241,2.31,0.0,9.8,156.2
258202500,4775,2025-03-01 09:20:15.758000+00:00,2025-03-01 15:46:19.216000+00:00,0.27,61.1246,5.6667,21.56,0.0,24.1,206.5
258024000,4650,2024-08-08 20:39:30.478000+00:00,2024-08-28 21:28:13.135000+00:00,20.03,61.1148,5.5438,16.42,9.6,20.7,181.0
232026551,4606,2024-08-10 00:33:44.705000+00:00,2024-09-02 23:50:00.188000+00:00,23.97,61.1071,5.5445,12.69,8.8,16.5,173.4
257123850,4600,2025-03-24 10:27:01.482000+00:00,2025-03-31 06:01:29.119000+00:00,6.82,60.0691,5.3104,1.74,0.0,11.3,119.1
257304000,4533,2024-08-15 02:13:16.149000+00:00,2025-02-25 15:25:05.637000+00:00,194.55,61.0231,5.2788,7.42,0.0,10.9,181.1
230357000,4499,2025-03-03 03:43:23.795000+00:00,2025-03-31 04:12:29.951000+00:00,28.02,60.0308,5.3495,13.55,9.9,15.9,253.0
219996000,4422,2024-08-11 13:18:56.555000+00:00,2025-03-08 21:16:54.534000+00:00,209.33,61.0265,5.0703,6.66,1.7,11.3,208.3
503166770,4376,2024-08-02 12:17:49.241000+00:00,2024-08-13 08:08:03.675000+00:00,10.83,61.0983,5.4999,6.64,0.0,10.4,209.6
258713000,4349,2024-11-04 09:56:58.976000+00:00,2025-03-24 09:20:55.981000+00:00,139.97,60.1534,5.2164,6.03,0.1,10.0,198.2
258657000,4339,2024-08-15 18:23:39.530000+00:00,2025-03-23 07:45:59.366000+00:00,219.56,60.7371,5.1447,9.62,7.2,11.2,205.8
258613000,4321,2024-08-04 07:18:51.143000+00:00,2025-03-23 11:40:40.860000+00:00,231.18,60.7576,5.1381,9.67,0.0,12.8,236.9
209956000,4300,2024-08-04 22:41:42.018000+00:00,2024-09-02 21:20:57.584000+00:00,28.94,61.1042,5.5642,10.64,8.3,12.3,170.2
314292000,4238,2024-08-08 16:47:17.680000+00:00,2025-03-28 05:51:12.796000+00:00,231.54,60.8366,5.1102,13.35,6.3,15.7,220.1
259029690,4212,2024-09-16 10:26:13.559000+00:00,2024-10-01 11:32:36.116000+00:00,15.05,61.108,5.4613,6.66,4.9,8.6,165.1
259040000,4191,2024-11-14 01:31:42.898000+00:00,2024-11-14 07:28:06.794000+00:00,0.25,61.1045,5.205,4.39,0.0,12.1,144.8
246547000,4167,2024-08-23 08:45:14.726000+00:00,2024-08-26 02:06:05.280000+00:00,2.72,61.106,5.5655,11.75,10.5,12.7,210.8
258171500,4146,2025-03-11 18:07:38.290000+00:00,2025-03-26 12:32:02.385000+00:00,14.77,60.8881,5.4668,28.36,0.2,42.7,175.6
259112000,4137,2024-08-26 02:01:21.225000+00:00,2025-03-25 02:38:30.897000+00:00,211.03,60.8906,5.0941,13.33,5.7,15.5,224.8
259113000,4121,2024-08-03 12:53:40.482000+00:00,2025-03-26 15:55:19.425000+00:00,235.13,60.5604,5.1927,13.8,10.1,14.9,237.6
259299000,4114,2025-03-02 15:55:57.823000+00:00,2025-03-30 17:47:56.399000+00:00,28.08,60.0174,5.2146,20.92,0.0,35.3,180.1
215610000,4084,2024-08-27 21:30:08.453000+00:00,2024-09-04 20:18:22.721000+00:00,7.95,61.1096,5.5512,18.16,11.1,20.9,177.6
311001151,4080,2024-09-02 07:25:41.223000+00:00,2024-09-02 20:38:11.297000+00:00,0.55,61.051,5.3687,2.29,0.0,12.2,137.7
231099000,4075,2024-08-11 03:57:48.963000+00:00,2025-02-15 07:55:29.555000+00:00,188.17,61.1295,5.0287,10.11,7.9,12.2,204.4
257414000,4022,2024-10-22 16:49:38.691000+00:00,2025-03-29 23:47:58.442000+00:00,158.29,60.9013,5.4173,9.92,7.8,10.8,181.6
257024820,4020,2024-11-25 10:03:51.735000+00:00,2024-11-28 22:57:11.614000+00:00,3.54,61.1174,5.5114,10.23,7.3,13.0,188.1
257235600,3975,2024-10-17 22:11:19.641000+00:00,2025-03-08 07:20:43.679000+00:00,141.38,61.0108,5.0427,5.94,0.0,8.2,200.3
259279000,3973,2024-09-21 09:17:49.606000+00:00,2025-03-23 00:50:05.494000+00:00,182.65,60.8391,5.3649,7.41,0.0,10.8,175.5
311001327,3965,2024-08-08 09:01:48.302000+00:00,2025-03-27 23:17:31.261000+00:00,231.59,61.0925,5.2233,3.02,0.0,11.6,196.5
257008300,3926,2025-02-25 15:20:39.107000+00:00,2025-03-30 14:48:23.392000+00:00,32.98,60.0302,5.2942,20.51,0.0,24.6,207.1
257233000,3901,2024-08-16 09:31:31.383000+00:00,2024-12-18 13:40:53.717000+00:00,124.17,61.1398,5.0824,2.36,0.0,12.4,185.8
209762000,3873,2024-08-20 04:44:19.575000+00:00,2025-03-04 06:36:50.520000+00:00,196.08,60.992,5.0711,16.13,14.2,18.1,219.3
259019500,3867,2024-09-28 13:15:03.400000+00:00,2024-09-29 15:25:23.640000+00:00,1.09,61.1195,5.4236,4.27,0.0,10.1,183.0
257031080,3829,2024-10-22 00:20:40.737000+00:00,2025-03-05 01:12:21.181000+00:00,134.04,60.9803,5.4102,9.35,5.9,12.9,170.2
257346900,3822,2024-08-21 06:04:05.519000+00:00,2024-09-26 15:28:27.294000+00:00,36.39,61.1189,5.4574,7.78,3.4,9.0,185.9
258060000,3813,2025-03-25 00:49:33.372000+00:00,2025-03-25 12:00:43.136000+00:00,0.47,61.0578,5.3419,2.31,0.0,10.0,104.1
230666000,3813,2024-09-19 00:40:31.581000+00:00,2024-10-03 16:39:16.129000+00:00,14.67,61.103,5.547,11.75,9.5,13.0,184.1
258361500,3811,2024-08-02 12:37:43.473000+00:00,2025-03-28 13:21:35.165000+00:00,238.03,61.0101,5.0126,6.79,0.2,9.6,235.3
